attention,context_length,batch_size,seed,epoch,train_loss,val_loss,val_perplexity,epoch_time_sec,train_throughput_tokens_per_sec,inference_throughput_tokens_per_sec,peak_gpu_memory_mb
sliding_window_attention,1024,8,42,0,7.152713395809305,6.584148343404134,723.5345821965949,120.82939590699971,19625.30708855947,79224.42881780751,8448.51220703125
sliding_window_attention,1024,8,42,1,6.301965545785838,6.250936762491862,518.4983070081161,121.01234668999996,19595.636849144397,79356.51971940605,8448.51220703125
sliding_window_attention,1024,8,42,2,5.922906969333517,6.070120239257813,432.73270990636,121.61705861500013,19498.2022012784,78569.45614157371,8448.51220703125
sliding_window_attention,1024,8,42,3,5.643548901327725,5.933855772018433,377.60767961139277,121.73308982299977,19479.617279475093,79093.60241667843,8448.51220703125
sliding_window_attention,1024,8,42,4,5.422106928660952,5.843499374389649,344.9844606385792,121.70150210299971,19484.673229366424,79057.18581220269,8448.51220703125
sliding_window_attention,1024,8,42,5,5.239568772809259,5.781434154510498,324.22384423353634,121.68861343599974,19486.73695133486,79039.58715910719,8448.51220703125
sliding_window_attention,1024,8,42,6,5.078930271082911,5.727573839823405,307.2229912628312,121.93179817800001,19447.871969691438,79100.45899750978,8448.51220703125
sliding_window_attention,1024,8,42,7,4.933836246358937,5.697372754414876,298.0832334586986,121.81736547699984,19466.140896371006,78804.9522584596,8448.51220703125
sliding_window_attention,1024,8,42,8,4.801570639117011,5.67526273727417,291.56493345857035,121.78381205699998,19471.504134639214,78890.1953434964,8448.51220703125
sliding_window_attention,1024,8,42,9,4.676167797220164,5.668009964625041,289.4579293308608,121.78709842799981,19470.97870470996,79012.80586308066,8448.51220703125
sliding_window_attention,1024,8,42,10,4.560632922731597,5.658508809407552,286.72076830195857,121.78826054699994,19470.792910166198,78546.72101230531,8448.51220703125
sliding_window_attention,1024,8,42,11,4.450973094742873,5.659010251363118,286.86457817785674,121.9640328559999,19442.731963444956,78658.79793895282,8448.51220703125
sliding_window_attention,1024,8,42,12,4.347133842007867,5.668331178029378,289.5509220322051,121.96369617000028,19442.7856359381,78748.52081688099,8448.51220703125
sliding_window_attention,1024,8,42,13,4.249168271031873,5.690446996688843,296.02591367423133,122.05828274100031,19427.718846674037,78735.99611599938,8448.51220703125
sliding_window_attention,1024,8,42,14,4.158713348980608,5.698891512552897,298.5362937527391,122.10888660299997,19419.66769142371,78471.0827574907,8448.51220703125
