position_name,position_mode,seed,epoch,train_context_length,eval_context_length,train_batch_size,eval_batch_size,train_loss,val_loss,val_perplexity,epoch_time_sec,train_throughput_tokens_per_sec,inference_throughput_tokens_per_sec,train_peak_gpu_memory_mb,eval_peak_gpu_memory_mb
learned_absolute_reference,learned_absolute,42,3,512,1024,16,8,5.581771711303606,5.917259168624878,371.3923936967996,118.57086437100008,20065.772587737883,69699.00826585268,7875.51708984375,8342.6064453125
learned_absolute_reference,learned_absolute,42,3,512,2048,16,4,5.581771711303606,5.9434577624003095,381.25092814612964,118.57086437100008,20065.772587737883,56178.065928585704,7875.51708984375,8344.611328125
learned_absolute_reference,learned_absolute,42,4,512,512,16,16,5.358756588087049,5.817546506081858,336.14630814089764,118.68704391299991,20046.13074485211,80345.80800456955,7875.51708984375,8340.611328125
learned_absolute_reference,learned_absolute,42,4,512,1024,16,8,5.358756588087049,5.82935266494751,340.13842426538594,118.68704391299991,20046.13074485211,69560.20398845838,7875.51708984375,8342.6064453125
learned_absolute_reference,learned_absolute,42,4,512,2048,16,4,5.358756588087049,5.862208636601766,351.49962226109574,118.68704391299991,20046.13074485211,55933.95479482415,7875.51708984375,8344.611328125
learned_absolute_reference,learned_absolute,42,5,512,512,16,16,5.170294078354983,5.7388017254491,310.69189364761735,118.775202047,20031.25197007479,80484.61077086299,7875.51708984375,8340.611328125
learned_absolute_reference,learned_absolute,42,5,512,1024,16,8,5.170294078354983,5.749974060058594,314.1825103040814,118.775202047,20031.25197007479,70080.97720038303,7875.51708984375,8342.6064453125
learned_absolute_reference,learned_absolute,42,5,512,2048,16,4,5.170294078354983,5.786985953648885,326.0288758427705,118.775202047,20031.25197007479,56241.935715172425,7875.51708984375,8344.611328125
learned_absolute_reference,learned_absolute,42,6,512,512,16,16,5.004486854133737,5.676465480558334,291.9158221964225,118.96891257099992,19998.636186407926,80096.69744196052,7875.51708984375,8340.611328125
learned_absolute_reference,learned_absolute,42,6,512,1024,16,8,5.004486854133737,5.694973659515381,297.3689606404128,118.96891257099992,19998.636186407926,69491.49418025301,7875.51708984375,8342.6064453125
learned_absolute_reference,learned_absolute,42,6,512,2048,16,4,5.004486854133737,5.740588935216268,311.24766172365855,118.96891257099992,19998.636186407926,55743.05264109491,7875.51708984375,8344.611328125
learned_absolute_reference,learned_absolute,42,7,512,512,16,16,4.8513841088285155,5.634181407190138,279.8297569016806,119.02411866600005,19989.360363813703,80129.9947182721,7875.51708984375,8340.611328125
learned_absolute_reference,learned_absolute,42,7,512,1024,16,8,4.8513841088285155,5.661581802368164,287.60321438548067,119.02411866600005,19989.360363813703,69656.53127148979,7875.51708984375,8342.6064453125
learned_absolute_reference,learned_absolute,42,7,512,2048,16,4,4.8513841088285155,5.721550321578979,305.3779902469684,119.02411866600005,19989.360363813703,55509.31398110843,7875.51708984375,8344.611328125
learned_absolute_reference,learned_absolute,42,8,512,512,16,16,4.708581690116437,5.5989013179656,270.1294579470858,119.1318033550001,19971.29173735572,79883.17308267223,7875.51708984375,8340.611328125
learned_absolute_reference,learned_absolute,42,8,512,1024,16,8,4.708581690116437,5.636946074167887,280.6044633992655,119.1318033550001,19971.29173735572,69627.85813289578,7875.51708984375,8342.6064453125
learned_absolute_reference,learned_absolute,42,8,512,2048,16,4,4.708581690116437,5.70863200823466,301.458393479408,119.1318033550001,19971.29173735572,56136.92472433754,7875.51708984375,8344.611328125
learned_absolute_reference,learned_absolute,42,9,512,512,16,16,4.577185925749159,5.576325985693162,264.099515744063,119.35552680199999,19933.85697125617,80417.59960272795,7875.51708984375,8340.611328125
learned_absolute_reference,learned_absolute,42,9,512,1024,16,8,4.577185925749159,5.622380669911703,276.54696722303896,119.35552680199999,19933.85697125617,69630.81333078888,7875.51708984375,8342.6064453125
learned_absolute_reference,learned_absolute,42,9,512,2048,16,4,4.577185925749159,5.699411153793335,298.6914658361558,119.35552680199999,19933.85697125617,56293.246625747735,7875.51708984375,8344.611328125
learned_absolute_reference,learned_absolute,42,10,512,512,16,16,4.456688205810757,5.574321162316107,263.5705732563281,119.13966943000014,19969.973153214894,80267.0460321839,7875.51708984375,8340.611328125
learned_absolute_reference,learned_absolute,42,10,512,1024,16,8,4.456688205810757,5.635126558939616,280.09436351297484,119.13966943000014,19969.973153214894,69422.99584204162,7875.51708984375,8342.6064453125
learned_absolute_reference,learned_absolute,42,10,512,2048,16,4,4.456688205810757,5.726979621251425,307.040487884502,119.13966943000014,19969.973153214894,56148.241509781656,7875.51708984375,8344.611328125
