position_name,position_mode,seed,epoch,train_context_length,eval_context_length,train_batch_size,eval_batch_size,train_loss,val_loss,val_perplexity,epoch_time_sec,train_throughput_tokens_per_sec,inference_throughput_tokens_per_sec,train_peak_gpu_memory_mb,eval_peak_gpu_memory_mb
relative_position_bias,relative_bias,42,10,512,512,16,16,4.334175281917926,5.428147331360848,227.72695177784755,125.81530051399932,18910.386815276634,72370.61429052328,7875.64208984375,8332.736328125
relative_position_bias,relative_bias,42,10,512,1024,16,8,4.334175281917926,5.464206027984619,236.08833314544077,125.81530051399932,18910.386815276634,58497.99874326962,7875.64208984375,8334.7314453125
relative_position_bias,relative_bias,42,10,512,2048,16,4,4.334175281917926,5.586834971110026,266.8895683371729,125.81530051399932,18910.386815276634,41737.863044153055,7875.64208984375,8336.736328125
relative_position_bias,relative_bias,42,11,512,512,16,16,4.216859023595593,5.42154150624429,226.2275850894496,125.98506275399996,18884.905464115913,71659.25248320047,7875.64208984375,8332.736328125
relative_position_bias,relative_bias,42,11,512,1024,16,8,4.216859023595593,5.456365712483724,234.2445634403842,125.98506275399996,18884.905464115913,57668.993361226756,7875.64208984375,8334.7314453125
relative_position_bias,relative_bias,42,11,512,2048,16,4,4.216859023595593,5.580704259872436,265.25835083230703,125.98506275399996,18884.905464115913,41537.57709145,7875.64208984375,8336.736328125
relative_position_bias,relative_bias,42,12,512,512,16,16,4.108466942285754,5.423835046829716,226.74704270825077,125.95919733699975,18888.783433848697,73136.48702013344,7875.64208984375,8332.736328125
relative_position_bias,relative_bias,42,12,512,1024,16,8,4.108466942285754,5.458407258987426,234.72327309763236,125.95919733699975,18888.783433848697,59698.468240126276,7875.64208984375,8334.7314453125
relative_position_bias,relative_bias,42,12,512,2048,16,4,4.108466942285754,5.587462902069092,267.0572091877152,125.95919733699975,18888.783433848697,41880.90931587919,7875.64208984375,8336.736328125
relative_position_bias,relative_bias,42,13,512,512,16,16,4.007035711786592,5.433397600727696,228.9257238010774,126.25814373599951,18844.059714475457,73507.66369997701,7875.64208984375,8332.736328125
relative_position_bias,relative_bias,42,13,512,1024,16,8,4.007035711786592,5.467046769460042,236.75995256218349,126.25814373599951,18844.059714475457,59986.28461052625,7875.64208984375,8334.7314453125
relative_position_bias,relative_bias,42,13,512,2048,16,4,4.007035711786592,5.598556200663249,270.0362476824362,126.25814373599951,18844.059714475457,41669.14655821756,7875.64208984375,8336.736328125
relative_position_bias,relative_bias,42,14,512,512,16,16,3.912105990439346,5.444736326894453,231.53622178816644,126.02822274900063,18878.438083971683,72322.35067894075,7875.64208984375,8332.736328125
relative_position_bias,relative_bias,42,14,512,1024,16,8,3.912105990439346,5.478705994288126,239.53654508410568,126.02822274900063,18878.438083971683,58189.26804057884,7875.64208984375,8334.7314453125
relative_position_bias,relative_bias,42,14,512,2048,16,4,3.912105990439346,5.612437629699707,273.810874688212,126.02822274900063,18878.438083971683,41406.54912573016,7875.64208984375,8336.736328125
